173075.555971331+0i,205366.80527282+0i,220032.213112719+0i,207880.46209316+0i,196493.998396143+0i,169397.862657602+0i,170177.618025897+0i,190946.892756777+0i,174824.166642212+0i,248180.98403701+0i,168589.370181518+0i,205062.002624552+0i,181355.213761543+0i,167876.071407192+0i,197416.982319386+0i,191109.230649884+0i,200347.619274734+0i,176858.394577178+0i,176225.238515278+0i,205609.956659395+0i,196151.44293376+0i,181432.304171644+0i,172767.015613507+0i,200101.947324305+0i,214996.453709581+0i,200957.396571957+0i,212223.012992424+0i,188360.631215299+0i,185112.675699833+0i,190172.407821506+0i,179106.629074939+0i,200208.593860719+0i,185323.409891038+0i,182472.754891605+0i,189548.621900466+0i,166190.696582316+0i,215652.797085099+0i,184907.712264592+0i,184375.996676487+0i,172455.678683449+0i,214097.380467619+0i,185188.819564629+0i,182434.322756683+0i,217321.422302956+0i,206818.144791155+0i,164673.95756652+0i,NaN+0i,172396.48460889+0i,185217.577661489+0i,185549.762467926+0i,199247.556215921+0i,201641.440612451+0i,214136.652921485+0i,180861.412804882+0i,208901.476110497+0i,201436.665014854+0i,172667.711552155+0i,179316.885814373+0i,186954.932688383+0i,184841.052250702+0i,178924.761820325+0i,163253.275365722+0i,192160.994838082+0i,177386.394794546+0i,208834.610543247+0i,179728.615548042+0i,167589.866337573+0i,203483.021528328+0i,189711.942528829+0i,169640.524430961+0i,174656.50820014+0i,184791.494121205+0i,190240.014431004+0i,191691.474347596+0i,191590.487308864+0i,178404.968746094+0i,190538.032715441+0i,209302.460744831+0i,204369.035355843+0i,162094.691284747+0i,201814.389946788+0i,201188.193763585+0i,168244.571914488+0i,189767.447762764+0i,178049.238596955+0i,147047.43327019+0i,199857.150828316+0i,164756.818934613+0i,185239.574405525+0i,200134.38312128+0i,208890.600405795+0i,220675.866872086+0i,194356.885293619+0i,202968.908010825+0i,192124.304751446+0i,152384.564385725+0i,188548.233333532+0i,183844.40300245+0i,173163.561920361+0i,204069.160403696+0i
162594.535527954+0i,197179.86013145+0i,213356.414362415+0i,201052.192858809+0i,181481.895160169+0i,161024.344482928+0i,160482.893843652+0i,175856.449024158+0i,165479.406792897+0i,225737.479660741+0i,161815.318382992+0i,195244.902880794+0i,171319.169353757+0i,157756.518304335+0i,184961.865380981+0i,184264.417105596+0i,191175.747135+0i,167564.577040054+0i,163821.948603119+0i,195688.214508902+0i,183548.411906888+0i,172599.784761827+0i,157956.318322655+0i,184118.207466134+0i,198189.859227784+0i,187864.373717866+0i,200782.106324825+0i,176207.53392133+0i,170840.593544191+0i,183934.509016238+0i,166631.103518897+0i,190658.352728666+0i,173921.845966723+0i,179434.594072946+0i,177518.510312484+0i,156473.356164558+0i,202540.730410385+0i,176255.613310599+0i,178766.159151069+0i,159967.907820381+0i,207089.952343474+0i,175405.992234286+0i,173645.667325357+0i,200933.507026386+0i,193119.756392318+0i,153245.25138346+0i,NaN+0i,164478.250682934+0i,175624.938412898+0i,175324.214084409+0i,188677.771239479+0i,190727.396576368+0i,209268.998166822+0i,167727.93101414+0i,198851.345734685+0i,186977.676052748+0i,165991.171139727+0i,170486.659528207+0i,181505.600620119+0i,177244.559008+0i,171663.011675429+0i,156122.260786891+0i,183763.57718947+0i,168759.147457735+0i,194738.23686139+0i,170718.735707684+0i,161729.850857384+0i,193311.775607358+0i,180496.029953754+0i,159412.014112302+0i,169844.796675909+0i,167150.847555829+0i,184976.049880485+0i,182528.035079163+0i,178178.627686776+0i,166440.94630213+0i,182622.796367321+0i,199612.411954004+0i,198954.826638108+0i,153135.616905509+0i,190257.285193734+0i,188270.209776266+0i,160286.99202558+0i,180528.840566215+0i,172705.636595663+0i,137797.620711125+0i,187258.076930737+0i,155030.418255652+0i,173319.08772579+0i,182212.087785508+0i,200872.595555601+0i,205043.280596174+0i,179890.951792227+0i,192422.371955042+0i,178824.859885807+0i,144560.332689158+0i,181714.5697265+0i,171407.942322344+0i,166489.557648948+0i,193785.011402899+0i
151196.370739055+0i,192707.113446744+0i,199869.159613987+0i,187703.640129771+0i,174843.965817998+0i,151349.00043389+0i,153491.446049106+0i,173264.742586284+0i,156014.500038998+0i,215355.761061104+0i,152706.270508435+0i,182868.942129891+0i,155010.380691999+0i,146721.046805204+0i,176601.873790692+0i,177471.190335261+0i,175558.169247098+0i,159218.437614105+0i,157627.545671935+0i,186706.796159562+0i,174505.066602032+0i,161713.477455628+0i,154154.463343016+0i,179945.78234246+0i,186147.358157568+0i,183442.976449574+0i,190756.113018699+0i,161477.509887257+0i,166971.549683609+0i,170465.857481041+0i,158723.28121718+0i,181443.229433593+0i,169901.985116124+0i,172131.812576978+0i,172685.235967519+0i,150126.98148026+0i,195932.537096046+0i,163832.623112151+0i,168477.814536068+0i,150503.490783131+0i,194191.202948022+0i,168374.454350731+0i,161188.68421239+0i,192730.757350658+0i,179983.455548551+0i,146626.572834152+0i,NaN+0i,158591.096624089+0i,169627.767940745+0i,174652.165347986+0i,182198.659736265+0i,188715.204124697+0i,195629.280855947+0i,159494.052977052+0i,186410.783391789+0i,177045.651278199+0i,152610.707749896+0i,158340.164403586+0i,170976.851350661+0i,165630.671098742+0i,164368.730616452+0i,146437.236543687+0i,175625.685314775+0i,160950.255676051+0i,188550.176541241+0i,162032.952531614+0i,154049.208209339+0i,184292.463875491+0i,170193.72115263+0i,149293.265889421+0i,161262.206911855+0i,161841.997211049+0i,177593.273247612+0i,174199.539402854+0i,167691.342383189+0i,161641.522863433+0i,176507.250059458+0i,190516.336360395+0i,188291.953655041+0i,143475.852346871+0i,179162.375970247+0i,177872.45187904+0i,155089.498377708+0i,172155.322376424+0i,168953.28969612+0i,131782.219657659+0i,187096.07759629+0i,148170.259576886+0i,168366.692956795+0i,176120.949739979+0i,190223.033267581+0i,198743.236137167+0i,171225.643764251+0i,179848.378011397+0i,172843.92271903+0i,138661.644380065+0i,180267.343282769+0i,165190.439221027+0i,162889.289623899+0i,184917.610917704+0i
142955.755498819+0i,181357.049256803+0i,194113.811961373+0i,181006.380043993+0i,168637.535574999+0i,137524.288444749+0i,148576.349408153+0i,162666.116818353+0i,149308.207102607+0i,206024.907945705+0i,144264.085777534+0i,178911.945276729+0i,148146.970615563+0i,139635.965104676+0i,165417.611003993+0i,166369.64756423+0i,170196.000403517+0i,149032.014172821+0i,145290.871177817+0i,170542.280437289+0i,164855.188847818+0i,154875.907945121+0i,146688.251613163+0i,170239.600090861+0i,177250.332614639+0i,171617.964411141+0i,190019.643793808+0i,149183.723422277+0i,161155.045671169+0i,160588.472770836+0i,149415.51118903+0i,172048.640252388+0i,160498.969675899+0i,162551.548072205+0i,163736.461331934+0i,137970.12420809+0i,182029.74509327+0i,157729.194206318+0i,159609.993637792+0i,142011.411407191+0i,188383.105369555+0i,159184.236127834+0i,156590.295306296+0i,179234.568396479+0i,175038.474725203+0i,138354.858071551+0i,NaN+0i,154334.087749527+0i,164419.681841725+0i,165592.021928615+0i,172727.643384738+0i,175455.730297811+0i,191924.392961323+0i,151765.884349484+0i,172736.071988628+0i,169981.178239466+0i,148672.817049458+0i,153041.829982197+0i,164008.673516226+0i,158793.179716633+0i,157526.315713974+0i,140679.160100977+0i,163447.348388299+0i,140341.752401014+0i,180053.532631667+0i,157825.395903449+0i,139515.821754449+0i,175003.108070596+0i,164856.089693654+0i,143218.966204216+0i,147747.449001837+0i,153642.242611037+0i,159714.793004674+0i,165731.930906559+0i,159139.843605847+0i,146909.08427016+0i,170036.193260358+0i,182253.590481344+0i,177336.030318766+0i,139362.630767019+0i,172947.673992016+0i,169465.148487218+0i,150724.301424681+0i,167095.159906392+0i,159042.415816482+0i,127850.633441916+0i,177312.990699395+0i,144924.457676087+0i,161588.969663941+0i,166859.684324076+0i,177610.711609669+0i,187242.12302259+0i,161791.733888554+0i,174389.203218462+0i,169904.308574815+0i,129559.035540177+0i,170198.500826829+0i,156530.64780712+0i,154110.86050997+0i,175485.477120339+0i
141442.192678247+0i,179591.133181193+0i,190999.627219087+0i,181394.200725109+0i,164401.84226448+0i,134050.574865611+0i,147752.63572458+0i,162236.4250112+0i,146759.935043132+0i,198210.975409967+0i,142395.14748432+0i,174564.303882564+0i,145740.125245124+0i,136545.75980524+0i,164499.696459191+0i,167031.278430585+0i,168720.033595993+0i,146414.357184726+0i,142847.177831772+0i,172342.013942827+0i,160351.731208719+0i,149635.304235591+0i,142604.463586404+0i,167068.534995039+0i,175441.723806572+0i,167705.539523827+0i,183438.548853449+0i,146140.672622218+0i,153620.695090333+0i,157513.936130931+0i,147280.921106147+0i,170804.331687821+0i,163735.923395338+0i,158476.450480519+0i,162824.088669979+0i,134454.647274489+0i,177180.361634592+0i,156709.178733911+0i,160637.241767805+0i,139686.747685023+0i,180276.92975272+0i,155796.505397577+0i,154026.176603125+0i,176485.708371759+0i,175010.455147325+0i,138358.847282682+0i,NaN+0i,153853.012175582+0i,159711.81563192+0i,162045.893451528+0i,173828.472079059+0i,174650.289082816+0i,187780.5410009+0i,146408.220636331+0i,167848.896716391+0i,162297.412481085+0i,146417.009315249+0i,148851.872283805+0i,164413.586215076+0i,156188.424981894+0i,151817.144940764+0i,136440.87405655+0i,159778.846627814+0i,139380.797409409+0i,182198.738402447+0i,155666.440780331+0i,138474.664842045+0i,175041.275839797+0i,168451.581820407+0i,138649.875532563+0i,146611.489066081+0i,150571.797651671+0i,158147.420373128+0i,168107.339961236+0i,155162.867695362+0i,144652.363714202+0i,165673.75079436+0i,184494.670517964+0i,173108.81593152+0i,133902.329126461+0i,170188.025652359+0i,166792.965948314+0i,148822.534374584+0i,165752.101109779+0i,157391.110391287+0i,126538.032319495+0i,168767.151073329+0i,145393.940819562+0i,155640.275210353+0i,159974.031881893+0i,171989.316169541+0i,183453.46184025+0i,160779.459219199+0i,171099.321394454+0i,166700.038113836+0i,128534.788002703+0i,171077.838158609+0i,154116.853077435+0i,153226.679316305+0i,173975.245747865+0i
130614.93428186+0i,174050.532998493+0i,181638.114446733+0i,169876.99602338+0i,159663.752421018+0i,123032.492546348+0i,143061.985095931+0i,155426.841568474+0i,138400.547486518+0i,199347.652189118+0i,135196.302104066+0i,166694.176510042+0i,136845.590716012+0i,128831.558544488+0i,148452.362134842+0i,157062.494372737+0i,158889.879731342+0i,144939.50033625+0i,136996.976783077+0i,157332.916394383+0i,151698.469989799+0i,145054.891816094+0i,133991.490292608+0i,158980.026494552+0i,168038.585373175+0i,158806.380092158+0i,175422.074209592+0i,134504.961385205+0i,145079.308896691+0i,149293.447502614+0i,140013.378896773+0i,156507.529901108+0i,152253.079487065+0i,148503.653009997+0i,156840.175632609+0i,128646.28944825+0i,168123.241649663+0i,148526.327974427+0i,145326.269830415+0i,131735.07470929+0i,167416.581265807+0i,143749.33620657+0i,148356.273975387+0i,170703.553096732+0i,161468.47735944+0i,132322.245195653+0i,NaN+0i,143575.66006394+0i,151461.860550248+0i,154897.976766342+0i,162883.286502774+0i,167274.452454671+0i,175293.983040205+0i,140531.043274745+0i,161365.339597443+0i,152601.45431873+0i,136206.520655143+0i,142016.616500929+0i,149255.713494757+0i,145922.118823376+0i,144950.54404537+0i,129149.536905265+0i,147187.493765138+0i,130506.65754773+0i,171021.647645051+0i,146889.300285472+0i,127584.88300642+0i,162703.969906285+0i,157268.669805282+0i,131480.436577129+0i,139058.671886295+0i,141062.561834881+0i,149994.611304925+0i,161793.277819105+0i,150175.543495896+0i,132867.863625166+0i,155783.234609165+0i,172763.410752054+0i,158273.617296098+0i,124775.034158533+0i,154747.613388866+0i,155468.121619653+0i,139184.966851736+0i,158398.820345471+0i,149099.372402621+0i,120458.652575386+0i,163349.023556645+0i,142779.444692076+0i,152508.849111337+0i,149876.474115725+0i,157183.417968222+0i,176257.224332303+0i,146333.048566716+0i,164701.60278366+0i,159126.306619359+0i,118555.88984803+0i,163983.585256941+0i,141786.648863137+0i,148526.050588286+0i,165004.793327001+0i
127487.262007548+0i,171120.134985365+0i,181129.509026012+0i,161441.214992368+0i,157724.881421609+0i,120110.046686776+0i,140341.157594985+0i,153165.844865167+0i,137804.705926632+0i,196206.538563742+0i,136307.999524186+0i,161587.354779452+0i,136591.005719972+0i,126965.929384393+0i,145545.122091824+0i,153775.725831175+0i,154951.65427572+0i,142988.862191713+0i,135385.296989049+0i,155094.998724765+0i,148186.703050551+0i,139876.621945507+0i,132530.200173103+0i,153690.751212016+0i,164942.823457518+0i,154756.065962721+0i,175727.77272296+0i,134087.278478355+0i,137736.123994657+0i,147432.257973256+0i,136300.702074606+0i,146654.631098103+0i,154457.258896711+0i,146889.497549813+0i,153895.011583828+0i,127115.541603303+0i,163685.221919156+0i,145782.39217006+0i,146195.201337095+0i,128784.315173419+0i,162644.364432913+0i,138095.448285743+0i,145022.545249291+0i,167280.483995743+0i,158888.714386547+0i,130217.085635842+0i,NaN+0i,141876.191110723+0i,146132.083616822+0i,152700.864844073+0i,158026.850911457+0i,164193.503524863+0i,171947.142234641+0i,138203.15116385+0i,159194.895563957+0i,149957.400752442+0i,137916.527681708+0i,140366.708197005+0i,147175.590361421+0i,141943.692640635+0i,142192.388943149+0i,126644.90746186+0i,146581.824984774+0i,131578.744055887+0i,168736.94731448+0i,145534.165327762+0i,126033.385865675+0i,157413.274292547+0i,156524.96210078+0i,131267.840493329+0i,136067.055757945+0i,142152.749243985+0i,147674.072928535+0i,156153.890296353+0i,148726.451651064+0i,134477.899872+0i,154236.801955327+0i,163563.028809662+0i,158036.665983608+0i,123272.195780447+0i,155660.866687656+0i,155643.884633703+0i,140077.14356953+0i,160434.710319341+0i,145447.8101482+0i,119471.857716194+0i,162759.568703355+0i,138793.489515986+0i,147821.008042739+0i,145369.737021878+0i,157043.72969946+0i,172054.207006126+0i,147675.819440653+0i,156107.338300995+0i,152852.768005351+0i,117891.867144283+0i,160820.893222187+0i,138704.451244564+0i,145511.23062381+0i,158121.061078292+0i
122729.873996862+0i,168849.455114383+0i,175437.735757457+0i,155657.598229682+0i,148241.052974873+0i,117169.804227068+0i,134877.818166569+0i,147006.103957042+0i,132076.422645744+0i,190300.476224703+0i,131860.816569189+0i,152243.163999+0i,132371.63277578+0i,122470.342005825+0i,145050.461016549+0i,148067.143269576+0i,150685.716425784+0i,135942.952621834+0i,132317.398747833+0i,146801.025106849+0i,145818.610762321+0i,138046.438256195+0i,127479.869196258+0i,147943.965399424+0i,164076.496704837+0i,151967.186293529+0i,166824.557832794+0i,128319.759086971+0i,131667.486935154+0i,144416.325785203+0i,130155.414772822+0i,145652.656735405+0i,146340.328992626+0i,141740.834469885+0i,148136.912915181+0i,123244.515181443+0i,157950.847568034+0i,139837.939592717+0i,144571.119471375+0i,125333.814935115+0i,154857.935741424+0i,137223.977223989+0i,145430.291131611+0i,161672.006518317+0i,152835.98784104+0i,125134.31889296+0i,NaN+0i,137466.808105881+0i,139464.136644298+0i,150897.651867594+0i,154075.991585466+0i,160132.474388729+0i,169087.423827334+0i,134850.127440365+0i,153763.405001064+0i,144100.823006106+0i,133423.980784566+0i,135987.69851252+0i,144108.540754686+0i,140296.600108373+0i,138201.096916988+0i,121538.015531825+0i,145086.047661652+0i,128698.614681166+0i,160483.103845085+0i,140018.041659915+0i,122913.717797069+0i,152993.256724054+0i,155188.994473206+0i,128454.233629465+0i,133528.49364035+0i,138576.777279681+0i,141338.198683646+0i,151961.555203447+0i,140187.09183053+0i,129648.120859528+0i,149431.777482357+0i,158097.234154763+0i,150294.276813549+0i,121676.098432922+0i,148075.064646963+0i,146849.534909089+0i,139464.827882511+0i,152808.996903749+0i,140241.775735459+0i,115221.471066061+0i,159287.17133199+0i,133127.492262967+0i,145608.851067697+0i,143282.124520176+0i,154097.38770667+0i,163141.368828078+0i,145681.823679767+0i,152955.376003503+0i,147617.002825675+0i,113912.912998353+0i,158063.214950213+0i,134167.883101416+0i,141496.611563226+0i,151466.843157972+0i
117318.572890603+0i,166738.173684386+0i,176853.563947025+0i,153523.518899135+0i,146601.502761062+0i,112479.629539649+0i,132136.277955287+0i,143206.786293433+0i,127619.186984528+0i,182853.223251406+0i,130031.822914889+0i,144283.271967411+0i,127953.480971494+0i,118640.514167827+0i,141279.476371564+0i,140804.585398717+0i,147274.662771236+0i,134774.050675387+0i,128209.830404542+0i,143898.431026409+0i,138154.438739665+0i,132785.800891745+0i,125260.974714324+0i,143998.355111499+0i,160049.492186897+0i,147250.546766796+0i,159204.761974008+0i,123553.092888291+0i,131947.390595555+0i,145062.057615427+0i,126354.524466533+0i,143637.645971923+0i,142685.233813896+0i,137700.520056254+0i,145363.551040036+0i,121737.909176127+0i,153663.596594346+0i,135341.108240806+0i,138427.336672934+0i,123720.264394917+0i,151511.265641242+0i,130942.677248832+0i,138587.147522512+0i,154511.496876989+0i,145417.435327735+0i,121897.891366138+0i,NaN+0i,136525.229655621+0i,133628.552148344+0i,146174.681019803+0i,151569.101247707+0i,156318.340492563+0i,164361.360369982+0i,131308.163550493+0i,149042.801353479+0i,139347.183229555+0i,132046.887240138+0i,136483.144174221+0i,140272.654082397+0i,131455.199930681+0i,134595.751077465+0i,118758.278446402+0i,139670.401824985+0i,125682.74222963+0i,157977.910824763+0i,134807.369779173+0i,120533.34050033+0i,146639.780650334+0i,149302.359358811+0i,125294.730319987+0i,128980.485871766+0i,134768.788887689+0i,138547.843098654+0i,150273.966600765+0i,136780.779462965+0i,125333.235376151+0i,148026.669676052+0i,154890.967871926+0i,147298.299625751+0i,117044.496935429+0i,146907.489154685+0i,139641.891214191+0i,136425.268112412+0i,151026.12267062+0i,135433.061303951+0i,113993.569525682+0i,155722.971353583+0i,128778.497024018+0i,139486.789754271+0i,136934.113220569+0i,147758.638707453+0i,159336.854943808+0i,140598.941576636+0i,143380.997997645+0i,145956.959342193+0i,110600.730096242+0i,154230.700503609+0i,129108.140195528+0i,140852.426125438+0i,147269.571736326+0i
114349.095971809+0i,162406.577427001+0i,165238.494868552+0i,151717.972749811+0i,141827.001553663+0i,113922.118878533+0i,127180.375650396+0i,142901.133875163+0i,126875.186541451+0i,178182.449538308+0i,129156.729315866+0i,142001.899180943+0i,127890.315354593+0i,115643.634021862+0i,143111.896683502+0i,139447.824954387+0i,148825.297038306+0i,134110.902684035+0i,125610.062526155+0i,145804.240003816+0i,138658.485024111+0i,132072.067094086+0i,124399.092127554+0i,141648.341359136+0i,156522.483080733+0i,145454.556027886+0i,158505.296536475+0i,119788.912527003+0i,126608.973869762+0i,145238.189481269+0i,126671.699378869+0i,139608.099413827+0i,138278.087167617+0i,134919.74609622+0i,144005.815730769+0i,120861.137522539+0i,151498.405992421+0i,135083.951792142+0i,136477.832335825+0i,121019.395973524+0i,149206.423855872+0i,127453.80157884+0i,136916.016803758+0i,152376.562126415+0i,142610.838639982+0i,119814.544164297+0i,NaN+0i,129464.910513168+0i,132703.335176844+0i,147123.86332069+0i,147227.996459947+0i,152448.209765173+0i,161063.005691167+0i,130367.304850731+0i,143800.523715007+0i,140891.723808029+0i,129932.636198781+0i,133683.074180024+0i,138176.251881618+0i,131569.371562174+0i,132035.387113336+0i,120199.773531049+0i,140109.415506841+0i,123983.140741725+0i,157799.057203473+0i,132652.575693127+0i,118703.713305706+0i,145318.055363103+0i,144358.353732628+0i,124317.958665648+0i,128289.419179747+0i,132519.088465489+0i,136395.522561541+0i,147566.864232846+0i,137662.743774627+0i,121583.740163505+0i,142105.486591839+0i,158979.460553916+0i,145398.507483263+0i,117801.598451951+0i,146890.930310741+0i,139757.077017276+0i,136688.286683277+0i,144621.201771084+0i,129963.046439489+0i,110382.316167723+0i,154536.085036465+0i,124553.090025554+0i,139388.746800232+0i,132628.370881783+0i,147370.446214349+0i,153176.275139401+0i,136481.179524376+0i,143289.014413242+0i,143393.195456801+0i,109103.512403021+0i,149815.376649745+0i,127779.827562565+0i,139052.498932325+0i,146400.060630211+0i
112035.500405785+0i,158706.41333893+0i,160593.506611359+0i,152086.691383194+0i,137120.409008393+0i,111459.111463544+0i,125527.445819209+0i,138542.059841891+0i,121899.985052074+0i,180728.414903921+0i,125219.910488261+0i,141573.831190685+0i,126844.49261696+0i,115356.463566989+0i,142862.501501079+0i,138340.327843891+0i,148268.734487958+0i,128546.701543439+0i,123075.708820807+0i,141404.860478789+0i,135342.57039708+0i,129946.926271213+0i,123276.259072138+0i,140771.065709563+0i,150883.512828859+0i,144818.26988988+0i,157261.597158449+0i,119441.797695486+0i,123925.469850548+0i,144478.136597713+0i,127702.336815802+0i,138688.375389655+0i,136995.374236462+0i,129169.192354211+0i,142548.946829217+0i,118951.133031288+0i,152179.808349924+0i,131200.230050882+0i,134097.334897665+0i,119888.955704343+0i,144549.246337879+0i,125670.126836467+0i,133711.89055257+0i,151099.603522676+0i,140551.839310817+0i,114936.14671781+0i,NaN+0i,124454.271011803+0i,131980.410178666+0i,145258.945258247+0i,147846.175854679+0i,150775.122721667+0i,156577.398473714+0i,126558.970855611+0i,143522.218837342+0i,138539.524391562+0i,128900.244252818+0i,132645.280334405+0i,134596.901526129+0i,128693.999197758+0i,131467.813914767+0i,118893.041526437+0i,139540.000859264+0i,123746.888273329+0i,154645.12941796+0i,130312.734987831+0i,118534.003942541+0i,144444.380551369+0i,141361.795761031+0i,122576.536586891+0i,128871.612886934+0i,130666.597712053+0i,136695.489335034+0i,143600.143478695+0i,136828.058653437+0i,119905.07358963+0i,143707.827951344+0i,153102.871849913+0i,139692.120161475+0i,118007.362323161+0i,146957.623898965+0i,135756.119163182+0i,134340.412604713+0i,141647.299236167+0i,129233.125672023+0i,110527.155249018+0i,153727.952179572+0i,126052.837984524+0i,136461.928815619+0i,130220.476129164+0i,143876.829499248+0i,150002.239942045+0i,137622.050346387+0i,142812.853886458+0i,143778.398116805+0i,106185.874260587+0i,151883.749801226+0i,126584.86405223+0i,136242.049168219+0i,144342.640693472+0i
109072.306584099+0i,162017.612306604+0i,156215.435844207+0i,149747.361948782+0i,135425.749402458+0i,110412.235295571+0i,121909.740959721+0i,136115.019307321+0i,118727.246927386+0i,172070.081020978+0i,124988.105842048+0i,136522.350713258+0i,125094.017059541+0i,112887.793961743+0i,137629.913442858+0i,133482.208870845+0i,144172.886181898+0i,124443.245809018+0i,121478.297879422+0i,137731.47120515+0i,133767.058814264+0i,125070.918321659+0i,124907.696551479+0i,141157.603509943+0i,151439.887744314+0i,142879.02698672+0i,153205.149243581+0i,118745.720403997+0i,124007.495857756+0i,137811.578005497+0i,125169.89522317+0i,137052.282031836+0i,136887.685371314+0i,128096.523390965+0i,136683.875423517+0i,119927.546327117+0i,146612.087113295+0i,130415.637639434+0i,133252.061245597+0i,118925.602356996+0i,142495.648584106+0i,120876.542435301+0i,131037.573939247+0i,145913.987508818+0i,133394.538009557+0i,115315.600876184+0i,NaN+0i,124639.142334672+0i,127770.989738133+0i,138684.861236493+0i,139833.092826281+0i,148588.637592774+0i,153881.857029915+0i,125936.05614957+0i,143850.236670711+0i,136819.336580998+0i,125794.346134939+0i,133437.514841976+0i,133408.538442222+0i,129725.03919251+0i,129057.549002361+0i,116328.977015128+0i,136086.835664215+0i,121910.216433456+0i,146571.670425466+0i,126374.357993758+0i,114596.739802588+0i,140677.697148525+0i,137387.268417062+0i,119826.297130788+0i,125331.914194429+0i,125396.317523866+0i,135091.511356878+0i,140521.443702915+0i,133761.779617091+0i,118292.988887651+0i,142920.20096019+0i,149363.980797536+0i,136599.271839454+0i,115723.714871341+0i,142358.736964012+0i,131396.475108527+0i,131896.752832041+0i,138922.193134658+0i,128886.891651957+0i,107342.748067828+0i,153876.476897651+0i,122249.232828212+0i,137782.133743841+0i,127790.179360954+0i,141850.232332733+0i,148180.346640169+0i,136851.1331042+0i,141502.730517958+0i,144222.097775761+0i,105604.392975727+0i,152290.945953897+0i,123952.654000514+0i,133903.654063206+0i,142646.473120651+0i
105031.73180149+0i,151561.540932429+0i,153333.127309347+0i,144313.166675852+0i,126131.881577761+0i,106340.593037354+0i,118488.092762341+0i,130220.231291362+0i,118117.014241086+0i,167808.144941205+0i,115144.004895107+0i,129760.832106106+0i,120777.465726123+0i,107135.732440885+0i,130619.197925117+0i,124766.142850772+0i,140748.775882576+0i,119554.342721349+0i,113282.387100132+0i,132173.591966207+0i,124914.111590972+0i,119921.101795073+0i,119688.833537248+0i,133661.981528269+0i,143196.961745634+0i,136792.210205375+0i,147371.384446704+0i,112489.622790498+0i,115383.998743698+0i,129565.90141294+0i,121667.126330491+0i,131504.436202334+0i,125795.412926473+0i,122782.623365566+0i,135753.115540256+0i,109405.729499846+0i,139860.247000716+0i,128370.575735032+0i,128429.216054551+0i,115529.811166381+0i,135983.538431872+0i,113177.500407062+0i,127042.506364936+0i,140888.420320476+0i,127464.660759476+0i,111118.973509339+0i,NaN+0i,122272.662004794+0i,126274.296692162+0i,135319.697320443+0i,133609.859730153+0i,140930.827932113+0i,150698.432232777+0i,119200.240020764+0i,140690.783476368+0i,130367.976003616+0i,117294.201785206+0i,126856.843813451+0i,125132.377943918+0i,120742.533207656+0i,129305.873451863+0i,113366.507276745+0i,129938.037841412+0i,116311.736832245+0i,143227.212012228+0i,119620.418323457+0i,108959.137786756+0i,137079.184397944+0i,131313.006558484+0i,115072.826643622+0i,122178.266505118+0i,121575.856988385+0i,126749.301586053+0i,136258.176761065+0i,126807.028344928+0i,111942.448042635+0i,135087.502998455+0i,145015.511922652+0i,132267.560356788+0i,114038.641067535+0i,136912.106836455+0i,124109.011672204+0i,129385.377956661+0i,136621.568430659+0i,123199.950828671+0i,100207.45407443+0i,149789.689025349+0i,118298.46542458+0i,129348.814798877+0i,126298.38443115+0i,137346.622711079+0i,143101.518085815+0i,128649.637535147+0i,133590.135685169+0i,139140.215722179+0i,100779.05392141+0i,142837.430543625+0i,114082.027850517+0i,131525.135814025+0i,139451.573088207+0i
100358.409285517+0i,144881.759940091+0i,151275.65207996+0i,141798.234215211+0i,124534.536308408+0i,103537.25079941+0i,117069.751763564+0i,128906.190455962+0i,112362.471345606+0i,167546.558408588+0i,115168.609499021+0i,126235.265954305+0i,119167.608983519+0i,106480.966647175+0i,129611.562385006+0i,121754.778865857+0i,138518.244256437+0i,120333.576804157+0i,111012.325878263+0i,131259.27004196+0i,123173.817371292+0i,118335.295972916+0i,117229.88180088+0i,131335.190104716+0i,141211.226693159+0i,136320.470793917+0i,149472.987473938+0i,111383.740466006+0i,113439.721161042+0i,125253.03330141+0i,122283.760503358+0i,130548.834281228+0i,125977.020198852+0i,120836.876289742+0i,131319.717736921+0i,105757.044165224+0i,134577.856544829+0i,124660.741817609+0i,126036.00020812+0i,113610.034223665+0i,135648.316542807+0i,113095.140026003+0i,125173.47425845+0i,139715.038772172+0i,127172.087375408+0i,110453.312671752+0i,NaN+0i,116948.446858346+0i,124353.101310251+0i,130682.235212256+0i,137156.316811554+0i,139780.676701593+0i,147513.767736273+0i,115308.478916704+0i,138834.670031896+0i,130071.175559794+0i,118477.008575878+0i,123721.133171109+0i,125683.476366346+0i,121194.814442689+0i,123193.482783898+0i,110884.008031847+0i,126906.015345196+0i,115140.723107949+0i,142715.177909913+0i,117064.271981722+0i,107527.992820499+0i,139819.82667871+0i,131544.939173574+0i,110900.708761534+0i,120841.086959312+0i,119730.375671955+0i,129531.705705152+0i,135376.846707683+0i,126022.565825036+0i,110719.746742809+0i,134955.148646285+0i,140753.13028834+0i,130066.533015314+0i,110710.80064508+0i,136717.507553366+0i,123032.060054826+0i,129595.034824501+0i,133813.320139396+0i,120171.344527656+0i,98181.6578175718+0i,148987.643957596+0i,116382.845579964+0i,127305.345617664+0i,119991.212878044+0i,134591.777919182+0i,142241.057765973+0i,125994.474329431+0i,131093.475832599+0i,140172.386301079+0i,101585.571997109+0i,139971.837450644+0i,117770.950882519+0i,130301.561558011+0i,138652.461129768+0i
